Tool,length,node_id,subgraph_id
cuttlefish,61,3423861,0
cuttlefish,58,1117731,0
cuttlefish,61,5986268,0
cuttlefish,369,4595539,0
cuttlefish,61,2955554,0
cuttlefish,289,3249054,0
cuttlefish,61,7812930,0
cuttlefish,73,7768146,0
cuttlefish,61,180781,0
cuttlefish,747,2023331,0
cuttlefish,61,2992076,0
cuttlefish,677,2401955,0
cuttlefish,61,1935166,0
cuttlefish,801,409976,0
cuttlefish,61,118560,0
cuttlefish,947,8200243,0
cuttlefish,61,6236224,0
cuttlefish,75,7023547,0
cuttlefish,60,3945011,0
cuttlefish,110,3029874,0
cuttlefish,61,2922117,0
cuttlefish,357,3451176,0
cuttlefish,61,5741867,0
cuttlefish,1185,1158104,0
cuttlefish,61,6716593,0
cuttlefish,74,2472902,0
cuttlefish,61,3646457,0
cuttlefish,121,2635694,0
cuttlefish,61,4506024,0
cuttlefish,242,5594771,0
cuttlefish,38,6842177,0
cuttlefish,40,4812735,0
cuttlefish,43,3949390,0
cuttlefish,38,5006683,0
cuttlefish,40,6774593,0
cuttlefish,359,6665483,0
cuttlefish,61,784456,0
cuttlefish,132,569605,0
cuttlefish,31,1564954,0
cuttlefish,52,7754515,0
cuttlefish,31,2050068,0
cuttlefish,320,1340144,0
cuttlefish,61,901556,0
cuttlefish,61,4328606,0
cuttlefish,625,2750063,0
cuttlefish,61,3032822,0
cuttlefish,181,3858537,0
cuttlefish,61,499635,0
cuttlefish,56,7907725,0
cuttlefish,61,7018656,0
cuttlefish,317,8144882,0
cuttlefish,61,2803091,0
cuttlefish,53,6101281,0
cuttlefish,61,6027052,0
cuttlefish,440,3728537,0
cuttlefish,61,1729725,0
cuttlefish,60,5700727,0
cuttlefish,61,2661790,0
cuttlefish,174,5686784,0
cuttlefish,56,112735,0
cuttlefish,770,2518880,0
cuttlefish,52,5478022,0
cuttlefish,119,935964,0
cuttlefish,61,5930790,0
cuttlefish,876,5525244,0
cuttlefish,61,4545766,0
cuttlefish,83,7241251,0
cuttlefish,467,5820494,0
cuttlefish,61,6308212,0
cuttlefish,745,3068291,0
cuttlefish,61,1589603,0
cuttlefish,75,4437393,0
cuttlefish,61,3416693,0
cuttlefish,209,1263179,0
cuttlefish,57,6386727,0
cuttlefish,192,2751752,0
cuttlefish,61,97166,0
cuttlefish,320,638040,0
cuttlefish,310,779408,0
cuttlefish,61,1656052,0
cuttlefish,1653,5813229,0
cuttlefish,61,5854870,0
cuttlefish,269,3919599,0
cuttlefish,61,3666465,0
cuttlefish,184,6662479,0
cuttlefish,61,7719880,0
cuttlefish,275,3591610,0
cuttlefish,44,2683754,0
cuttlefish,47,5747364,0
cuttlefish,44,7394553,0
cuttlefish,201,5569569,0
cuttlefish,42,4452690,0
cuttlefish,49,6467006,0
cuttlefish,42,5865831,0
cuttlefish,229,979389,0
cuttlefish,61,4774865,0
cuttlefish,744,5959402,0
cuttlefish,34,8014478,0
cuttlefish,127,2471983,0
cuttlefish,91,7690451,0
cuttlefish,115,6204271,0
cuttlefish,50,8044907,0
cuttlefish,61,2953873,0
cuttlefish,58,854971,0
cuttlefish,41,3440367,0
cuttlefish,32,1558632,0
cuttlefish,40,2170118,0
cuttlefish,138,1536729,0
cuttlefish,884,5417022,0
cuttlefish,55,2523239,0
cuttlefish,499,8125798,0
cuttlefish,61,66549,0
cuttlefish,433,3250376,0
cuttlefish,31,7315735,0
cuttlefish,31,7026999,0
cuttlefish,31,7056771,0
cuttlefish,31,1513278,0
cuttlefish,31,4911093,0
cuttlefish,1231,7108380,0
cuttlefish,61,4483330,0
cuttlefish,484,5971376,0
cuttlefish,61,2866350,0
cuttlefish,88,3078321,0
cuttlefish,61,4090420,0
cuttlefish,487,2002407,0
cuttlefish,61,4675366,0
cuttlefish,152,4004184,0
cuttlefish,61,3509603,0
cuttlefish,87,37740,0
cuttlefish,61,6610923,0
cuttlefish,77,7489998,0
cuttlefish,61,5057945,0
cuttlefish,213,5226344,0
cuttlefish,61,7191648,0
cuttlefish,216,4235102,0
cuttlefish,37,5724440,0
cuttlefish,54,4888467,0
cuttlefish,32,7964416,0
cuttlefish,35,3131607,0
cuttlefish,56,1065980,0
cuttlefish,460,5300756,0
cuttlefish,61,2024401,0
cuttlefish,822,7817638,0
cuttlefish,61,7433438,0
cuttlefish,158,1936586,0
cuttlefish,61,3833198,0
cuttlefish,153,844918,0
cuttlefish,36,6931888,0
cuttlefish,32,6077640,0
cuttlefish,31,5747354,0
cuttlefish,66,3812669,0
cuttlefish,61,2163213,0
cuttlefish,148,7287951,0
cuttlefish,61,6128190,0
cuttlefish,147,840773,0
cuttlefish,61,7804871,0
cuttlefish,172,2810584,0
cuttlefish,61,603139,0
cuttlefish,485,7173031,0
cuttlefish,61,6448758,0
cuttlefish,201,3637832,0
cuttlefish,61,2350885,0
cuttlefish,342,5703524,0
cuttlefish,61,2825392,0
cuttlefish,90,1082496,0
cuttlefish,33,7626535,0
cuttlefish,58,4227339,0
cuttlefish,33,846140,0
cuttlefish,467,6252286,0
cuttlefish,61,3954672,0
cuttlefish,272,1724787,0
cuttlefish,61,30408,0
cuttlefish,526,6837888,0
cuttlefish,61,3644319,0
cuttlefish,717,7107100,0
cuttlefish,61,3463082,0
cuttlefish,149,208374,0
cuttlefish,53,1734711,0
cuttlefish,38,6223674,0
cuttlefish,53,2169683,0
cuttlefish,799,2046610,0
cuttlefish,31,3843790,0
cuttlefish,51,2102315,0
cuttlefish,684,884822,0
cuttlefish,61,5446912,0
cuttlefish,518,6338803,0
cuttlefish,61,2999540,0
cuttlefish,137,1131103,0
cuttlefish,61,1805943,0
cuttlefish,50,835563,0
cuttlefish,62,2238871,0
cuttlefish,164,1274569,0
cuttlefish,61,2344990,0
cuttlefish,57,35437,0
cuttlefish,61,7578069,0
cuttlefish,420,3201930,0
cuttlefish,61,6264475,0
cuttlefish,225,303844,0
cuttlefish,44,1711592,0
cuttlefish,34,2610228,0
cuttlefish,36,1647067,0
cuttlefish,37,3938883,0
cuttlefish,33,2982668,0
cuttlefish,40,2709540,0
cuttlefish,35,2932256,0
cuttlefish,46,2524110,0
cuttlefish,31,4020967,0
cuttlefish,83,3303836,0
cuttlefish,48,1281594,0
cuttlefish,67,2614593,0
cuttlefish,33,2830891,0
cuttlefish,39,2096389,0
cuttlefish,48,6990718,0
cuttlefish,34,6943743,0
cuttlefish,79,4416557,0
cuttlefish,392,2680895,0
cuttlefish,61,3040731,0
cuttlefish,361,1983461,0
cuttlefish,37,1194768,0
cuttlefish,33,3603862,0
cuttlefish,90,6185447,0
cuttlefish,61,5589908,0
cuttlefish,72,6475109,0
cuttlefish,61,4888586,0
cuttlefish,37,1432767,0
cuttlefish,48,4880001,0
cuttlefish,61,1461077,0
cuttlefish,66,6863539,0
cuttlefish,61,5273626,0
cuttlefish,88,8261977,0
cuttlefish,62,394596,0
cuttlefish,94,710373,0
cuttlefish,61,6837848,0
cuttlefish,292,7764439,0
cuttlefish,61,4336011,0
cuttlefish,521,6126097,0
cuttlefish,61,8087459,0
cuttlefish,181,2970804,0
cuttlefish,61,2365921,0
cuttlefish,332,7333308,0
cuttlefish,47,4290357,0
cuttlefish,31,8101446,0
cuttlefish,61,4511090,0
cuttlefish,34,7254960,0
cuttlefish,61,3086495,0
cuttlefish,99,2936827,0
cuttlefish,61,6366617,0
cuttlefish,80,1584057,0
cuttlefish,61,7291089,0
cuttlefish,165,4331940,0
cuttlefish,40,43111,0
cuttlefish,37,1720222,0
cuttlefish,44,7726396,0
cuttlefish,238,7316079,0
cuttlefish,56,5859010,0
cuttlefish,35,4982130,0
cuttlefish,73,5039382,0
cuttlefish,360,7336983,0
cuttlefish,60,3279146,0
cuttlefish,290,1653831,0
cuttlefish,61,6695491,0
cuttlefish,105,2194529,0
cuttlefish,61,8250873,0
cuttlefish,300,3987239,0
cuttlefish,61,2924985,0
cuttlefish,72,1556326,0
cuttlefish,38,4494898,0
cuttlefish,38,5083619,0
cuttlefish,39,6079173,0
cuttlefish,61,6838165,0
cuttlefish,32,7852260,0
cuttlefish,738,546314,0
cuttlefish,61,2106,0
cuttlefish,867,8139881,0
cuttlefish,61,973031,0
cuttlefish,485,2187609,0
cuttlefish,61,7950119,0
cuttlefish,61,181616,0
cuttlefish,61,7959229,0
cuttlefish,65,4193559,0
cuttlefish,52,7160401,0
cuttlefish,298,2767304,0
cuttlefish,61,4901386,0
cuttlefish,145,634005,0
cuttlefish,61,7902673,0
cuttlefish,152,6834040,0
cuttlefish,61,1588467,0
cuttlefish,108,5752998,0
cuttlefish,58,458562,0
cuttlefish,990,6652830,0
cuttlefish,61,3255137,0
cuttlefish,671,2260346,0
cuttlefish,61,2327799,0
cuttlefish,936,4876178,0
cuttlefish,61,7800831,0
cuttlefish,296,2134095,0
cuttlefish,61,561494,0
cuttlefish,892,2963069,0
cuttlefish,61,5147051,0
cuttlefish,2212,6710147,0
cuttlefish,61,1767553,0
cuttlefish,69,4017454,0
cuttlefish,61,3318756,0
cuttlefish,54,4875419,0
cuttlefish,61,6914465,0
cuttlefish,492,4426758,0
cuttlefish,61,601477,0
cuttlefish,107,238257,0
cuttlefish,61,6615680,0
cuttlefish,260,3661710,0
cuttlefish,61,2817025,0
cuttlefish,89,8173473,0
cuttlefish,61,2181832,0
cuttlefish,1414,6979026,0
cuttlefish,61,2197208,0
cuttlefish,765,6228534,0
cuttlefish,63,8185019,0
cuttlefish,31,1138318,0
cuttlefish,85,7940855,0
cuttlefish,55,8164467,0
cuttlefish,438,1915956,0
cuttlefish,61,1289368,0
cuttlefish,1178,74033,0
cuttlefish,61,2360073,0
cuttlefish,1806,7713892,0
cuttlefish,61,3283975,0
cuttlefish,830,4670206,0
cuttlefish,61,4145433,0
cuttlefish,136,884397,0
cuttlefish,61,5263042,0
cuttlefish,147,254694,0
cuttlefish,61,3961782,0
cuttlefish,489,5075453,0
cuttlefish,61,6957608,0
cuttlefish,327,7636387,0
cuttlefish,61,4148359,0
cuttlefish,645,461703,0
cuttlefish,61,2218144,0
cuttlefish,826,5445810,0
cuttlefish,61,2620569,0
cuttlefish,427,5234231,0
cuttlefish,56,204300,0
cuttlefish,31,5175538,0
cuttlefish,61,1657196,0
cuttlefish,326,7834372,0
cuttlefish,61,6308689,0
cuttlefish,137,1867266,0
cuttlefish,61,7778270,0
cuttlefish,54,3379051,0
cuttlefish,61,7951922,0
cuttlefish,531,942536,0
cuttlefish,61,592576,0
cuttlefish,220,5009780,0
cuttlefish,61,1456359,0
cuttlefish,102,3795972,0
cuttlefish,504,255287,0
cuttlefish,61,7936905,0
cuttlefish,147,5221366,0
cuttlefish,61,3857451,0
cuttlefish,1346,1004508,0
cuttlefish,61,1673499,0
cuttlefish,646,1168270,0
cuttlefish,61,5299473,0
cuttlefish,170,1359793,0
cuttlefish,52,7957299,0
cuttlefish,75,5744278,0
cuttlefish,61,430733,0
cuttlefish,380,5649867,0
cuttlefish,33,1603544,0
cuttlefish,51,522870,0
cuttlefish,38,4379880,0
cuttlefish,304,2619778,0
cuttlefish,61,4486872,0
cuttlefish,391,1854521,0
cuttlefish,61,222489,0
cuttlefish,488,3539874,0
cuttlefish,61,219348,0
cuttlefish,127,6604215,0
cuttlefish,61,6663232,0
cuttlefish,358,1644967,0
cuttlefish,61,8181380,0
cuttlefish,76,3057591,0
cuttlefish,54,6757288,0
cuttlefish,757,2714172,0
cuttlefish,52,4756019,0
cuttlefish,111,7896637,0
cuttlefish,36,2363729,0
cuttlefish,61,3428259,0
cuttlefish,42,2931730,0
cuttlefish,61,4546433,0
cuttlefish,48,5575299,0
cuttlefish,61,5561658,0
cuttlefish,182,908118,0
cuttlefish,61,2781652,0
cuttlefish,132,7524041,0
cuttlefish,61,3351963,0
cuttlefish,567,4679523,0
cuttlefish,61,2707510,0
cuttlefish,300,3667568,0
cuttlefish,190,2811562,0
cuttlefish,561,1624293,0
cuttlefish,61,1305908,0
cuttlefish,189,5699236,0
cuttlefish,61,1349600,0
cuttlefish,96,1888238,0
cuttlefish,38,465300,0
cuttlefish,61,6475914,0
cuttlefish,39,6903192,0
cuttlefish,145,8089862,0
cuttlefish,56,7704796,0
cuttlefish,254,2853951,0
cuttlefish,53,4396547,0
cuttlefish,38,5484897,0
cuttlefish,94,4537909,0
cuttlefish,307,3122078,0
cuttlefish,52,3321375,0
cuttlefish,843,5013999,0
cuttlefish,61,2472590,0
cuttlefish,518,1735374,0
cuttlefish,61,8243869,0
cuttlefish,76,3398356,0
cuttlefish,61,2951683,0
cuttlefish,38,7319615,0
cuttlefish,43,952534,0
cuttlefish,61,8025717,0
cuttlefish,696,2473990,0
cuttlefish,61,5581973,0
cuttlefish,448,2379519,0
cuttlefish,61,2581909,0
cuttlefish,424,6798766,0
cuttlefish,61,3806183,0
cuttlefish,164,5538051,0
cuttlefish,50,7879042,0
cuttlefish,41,3202809,0
cuttlefish,40,1732954,0
cuttlefish,99,5889514,0
cuttlefish,61,2819890,0
cuttlefish,156,7788063,0
cuttlefish,53,396356,0
cuttlefish,38,6333979,0
cuttlefish,33,1223449,0
cuttlefish,50,6632292,0
cuttlefish,36,5829460,0
cuttlefish,63,1227306,0
cuttlefish,55,779649,0
cuttlefish,36,3057059,0
cuttlefish,55,4813031,0
cuttlefish,129,4884500,0
cuttlefish,72,1157367,0
cuttlefish,100,3226685,0
cuttlefish,61,7775869,0
cuttlefish,170,1387489,0
cuttlefish,61,6257154,0
cuttlefish,197,1846640,0
cuttlefish,61,907223,0
cuttlefish,110,3133291,0
cuttlefish,61,2357839,0
cuttlefish,106,942001,0
cuttlefish,61,5272259,0
cuttlefish,206,6060206,0
cuttlefish,141,2146735,0
cuttlefish,122,285821,0
cuttlefish,61,4706665,0
cuttlefish,52,7922599,0
cuttlefish,51,6284954,0
cuttlefish,487,1929828,0
cuttlefish,61,4958604,0
cuttlefish,675,681240,0
cuttlefish,41,7823056,0
cuttlefish,45,3644661,0
cuttlefish,41,805477,0
cuttlefish,38,2643900,0
cuttlefish,86,7455486,0
cuttlefish,61,4229562,0
cuttlefish,1423,4968529,0
cuttlefish,61,7990887,0
cuttlefish,530,6260117,0
cuttlefish,61,1570732,0
cuttlefish,387,5230905,0
cuttlefish,61,2456587,0
cuttlefish,528,2746184,0
cuttlefish,61,3586069,0
cuttlefish,428,8202693,0
cuttlefish,61,3477877,0
cuttlefish,1065,4102124,0
cuttlefish,61,1049924,0
cuttlefish,614,3433892,0
cuttlefish,61,4508251,0
cuttlefish,381,315358,0
cuttlefish,61,4877194,0
cuttlefish,83,562466,0
cuttlefish,60,7227038,0
cuttlefish,680,1414015,0
cuttlefish,61,436973,0
cuttlefish,882,2806331,0
cuttlefish,61,1282035,0
cuttlefish,33,6406089,0
cuttlefish,61,7242984,0
cuttlefish,64,3140475,0
cuttlefish,61,5337937,0
cuttlefish,2177,3424894,0
cuttlefish,61,4147122,0
cuttlefish,235,1862931,0
cuttlefish,61,2529286,0
cuttlefish,179,1411271,0
cuttlefish,61,7153232,0
cuttlefish,377,6613239,0
cuttlefish,61,5680686,0
cuttlefish,160,4570215,0
cuttlefish,43,3294390,0
cuttlefish,220,5795169,0
cuttlefish,61,7928649,0
cuttlefish,620,2491659,0
cuttlefish,61,2104186,0
cuttlefish,287,3467240,0
cuttlefish,43,17264,0
cuttlefish,61,7248217,0
cuttlefish,48,95319,0
cuttlefish,37,4810013,0
cuttlefish,321,4513260,0
cuttlefish,67,7992973,0
cuttlefish,477,4372066,0
cuttlefish,289,7403552,0
cuttlefish,61,7145264,0
cuttlefish,363,1458274,0
cuttlefish,61,1654490,0
cuttlefish,247,2099797,0
cuttlefish,45,2657340,0
cuttlefish,61,7167315,0
cuttlefish,387,1609531,0
cuttlefish,52,5018236,0
cuttlefish,989,5473864,0
cuttlefish,74,390923,0
cuttlefish,1016,458872,0
cuttlefish,61,7602713,0
cuttlefish,367,3764437,0
cuttlefish,61,6040454,0
cuttlefish,669,3260138,0
cuttlefish,61,1236324,0
cuttlefish,174,1821067,0
cuttlefish,61,4192897,0
cuttlefish,413,4924585,0
cuttlefish,61,3323890,0
cuttlefish,660,5963301,0
cuttlefish,61,5768875,0
cuttlefish,251,1778646,0
cuttlefish,61,4141325,0
cuttlefish,166,6701218,0
cuttlefish,61,3258089,0
cuttlefish,53,3233461,0
cuttlefish,57,1275135,0
cuttlefish,364,7746423,0
cuttlefish,61,3003942,0
cuttlefish,494,1614081,0
cuttlefish,61,5957084,0
cuttlefish,67,3949907,0
cuttlefish,61,5343304,0
cuttlefish,1127,7651179,0
cuttlefish,31,1969340,0
cuttlefish,52,6229199,0
cuttlefish,31,2977597,0
cuttlefish,179,2600696,0
cuttlefish,49,5341749,0
cuttlefish,61,2434065,0
cuttlefish,526,7758947,0
cuttlefish,61,4122629,0
cuttlefish,37,5990500,0
cuttlefish,61,3336660,0
cuttlefish,166,6846079,0
cuttlefish,61,103809,0
cuttlefish,1396,1350380,0
cuttlefish,61,336541,0
cuttlefish,434,4184594,0
cuttlefish,61,4182184,0
cuttlefish,1531,5497766,0
cuttlefish,61,6928422,0
cuttlefish,51,6909914,0
cuttlefish,61,2160635,0
cuttlefish,581,1840201,0
cuttlefish,61,5732751,0
cuttlefish,383,1253496,0
cuttlefish,61,2402605,0
cuttlefish,392,841116,0
cuttlefish,61,4828646,0
cuttlefish,783,4652809,0
cuttlefish,61,2769412,0
cuttlefish,587,216922,0
cuttlefish,40,6055296,0
cuttlefish,61,6433695,0
cuttlefish,592,4749306,0
cuttlefish,61,7371469,0
cuttlefish,331,8097889,0
cuttlefish,61,1453549,0
cuttlefish,336,60471,0
cuttlefish,61,5890885,0
cuttlefish,582,6751706,0
cuttlefish,61,1985848,0
cuttlefish,619,5216806,0
cuttlefish,61,2801860,0
cuttlefish,795,5002367,0
cuttlefish,61,3214599,0
cuttlefish,312,770411,0
cuttlefish,61,5724274,0
cuttlefish,202,7033165,0
cuttlefish,61,6776799,0
cuttlefish,855,1011953,0
cuttlefish,61,3321234,0
cuttlefish,426,3128979,0
cuttlefish,61,2193640,0
cuttlefish,443,1304449,0
cuttlefish,61,6493120,0
cuttlefish,112,5514237,0
cuttlefish,79,1396837,0
cuttlefish,760,5722979,0
cuttlefish,61,1213851,0
cuttlefish,61,2977859,0
cuttlefish,40,4140748,0
cuttlefish,61,5603430,0
cuttlefish,205,7253972,0
cuttlefish,55,4532740,0
cuttlefish,62,2235345,0
cuttlefish,61,2765742,0
cuttlefish,120,6109176,0
cuttlefish,61,6122300,0
cuttlefish,398,3896176,0
cuttlefish,61,5162804,0
cuttlefish,37,2304930,0
cuttlefish,56,2909105,0
cuttlefish,276,5304633,0
cuttlefish,61,2778640,0
cuttlefish,99,1816579,0
cuttlefish,598,126091,0
cuttlefish,61,4689539,0
cuttlefish,36,5627095,0
cuttlefish,61,1637789,0
cuttlefish,61,5272669,0
cuttlefish,307,6132809,0
cuttlefish,61,3007770,0
cuttlefish,344,4761182,0
cuttlefish,174,3063672,0
cuttlefish,61,4827394,0
cuttlefish,969,1798831,0
cuttlefish,32,2940789,0
cuttlefish,59,5826574,0
cuttlefish,32,1729829,0
cuttlefish,665,6454199,0
cuttlefish,61,1833190,0
cuttlefish,405,6013565,0
cuttlefish,31,6505306,0
cuttlefish,60,2822061,0
cuttlefish,31,416268,0
cuttlefish,105,2688436,0
cuttlefish,59,2849856,0
cuttlefish,247,5436432,0
cuttlefish,61,3210482,0
cuttlefish,77,2632011,0
cuttlefish,61,7711452,0
cuttlefish,158,6051034,0
cuttlefish,61,137437,0
cuttlefish,514,8029407,0
cuttlefish,61,3368715,0
cuttlefish,477,6557652,0
cuttlefish,61,5705952,0
cuttlefish,69,7737315,0
cuttlefish,58,7116987,0
cuttlefish,33,1732552,0
cuttlefish,58,2784037,0
cuttlefish,484,792014,0
cuttlefish,61,5582002,0
cuttlefish,249,1364052,0
cuttlefish,61,7266884,0
cuttlefish,284,3745011,0
cuttlefish,59,897525,0
cuttlefish,32,1863874,0
cuttlefish,59,110700,0
cuttlefish,100,4759555,0
cuttlefish,61,2540743,0
cuttlefish,43,6741135,0
cuttlefish,54,1719060,0
cuttlefish,304,1261326,0
cuttlefish,61,1559656,0
cuttlefish,580,3261781,0
cuttlefish,61,4452233,0
cuttlefish,126,5301910,0
cuttlefish,78,5391692,0
cuttlefish,169,7549553,0
cuttlefish,36,7238982,0
cuttlefish,54,2633275,0
cuttlefish,61,3777148,0
cuttlefish,581,6361524,0
cuttlefish,62,1365946,0
cuttlefish,364,1154813,0
cuttlefish,31,7150173,0
cuttlefish,420,3688603,0
cuttlefish,44,770826,0
cuttlefish,47,263081,0
cuttlefish,44,3438825,0
cuttlefish,100,7570580,0
cuttlefish,61,4858241,0
cuttlefish,35,772660,0
cuttlefish,61,674849,0
cuttlefish,1490,5706992,0
cuttlefish,61,7946540,0
cuttlefish,309,6943759,0
cuttlefish,61,840641,0
cuttlefish,217,5559207,0
cuttlefish,61,4403380,0
cuttlefish,506,5893379,0
cuttlefish,32,4262683,0
cuttlefish,56,5269238,0
cuttlefish,33,3166009,0
cuttlefish,544,4534338,0
cuttlefish,61,3239318,0
cuttlefish,457,6516709,0
cuttlefish,61,6406113,0
cuttlefish,260,2854935,0
cuttlefish,61,3704301,0
cuttlefish,249,4351742,0
cuttlefish,61,758474,0
cuttlefish,101,6278942,0
cuttlefish,31,2703960,0
cuttlefish,886,6512237,0
cuttlefish,61,36092,0
cuttlefish,103,7478708,0
cuttlefish,61,5695641,0
cuttlefish,547,3420274,0
cuttlefish,57,792626,0
cuttlefish,61,1096682,0
cuttlefish,186,5760637,0
cuttlefish,51,1628243,0
cuttlefish,55,1638375,0
cuttlefish,47,619060,0
cuttlefish,43,789686,0
cuttlefish,48,7324038,0
cuttlefish,43,2790025,0
cuttlefish,55,952415,0
cuttlefish,84,1904034,0
cuttlefish,34,863676,0
cuttlefish,41,2768921,0
cuttlefish,57,3484351,0
cuttlefish,3076,2912654,0
cuttlefish,61,8033853,0
cuttlefish,748,7398720,0
cuttlefish,61,1477038,0
cuttlefish,176,6716782,0
cuttlefish,61,6656380,0
cuttlefish,95,588131,0
cuttlefish,61,5718396,0
cuttlefish,251,6208306,0
cuttlefish,61,2428867,0
cuttlefish,175,1010323,0
cuttlefish,61,6914040,0
cuttlefish,519,5481420,0
cuttlefish,61,433377,0
cuttlefish,81,7177990,0
cuttlefish,61,6664191,0
cuttlefish,175,4998936,0
cuttlefish,61,2036443,0
cuttlefish,121,3873451,0
cuttlefish,61,3463400,0
cuttlefish,742,6668690,0
cuttlefish,61,2508533,0
cuttlefish,371,3165841,0
cuttlefish,61,3880819,0
cuttlefish,592,7334551,0
cuttlefish,61,1416137,0
cuttlefish,565,3771537,0
cuttlefish,61,2020111,0
cuttlefish,439,710529,0
cuttlefish,61,7629887,0
cuttlefish,289,1506299,0
cuttlefish,61,3563636,0
cuttlefish,63,6034769,0
cuttlefish,61,7172984,0
cuttlefish,79,8045827,0
cuttlefish,61,1536847,0
cuttlefish,211,4325657,0
cuttlefish,61,4453552,0
cuttlefish,472,6745277,0
cuttlefish,61,4932926,0
cuttlefish,334,1436596,0
cuttlefish,61,3256072,0
cuttlefish,702,4444656,0
cuttlefish,61,5072604,0
cuttlefish,240,2266011,0
cuttlefish,61,1380767,0
cuttlefish,53,8215225,0
cuttlefish,37,1948478,0
cuttlefish,61,5333872,0
cuttlefish,179,2780053,0
cuttlefish,61,6339215,0
cuttlefish,466,3983257,0
cuttlefish,61,8027890,0
cuttlefish,558,7368452,0
cuttlefish,61,8060203,0
cuttlefish,668,2751293,0
cuttlefish,61,5186040,0
cuttlefish,502,4819142,0
cuttlefish,61,6909464,0
cuttlefish,431,2963037,0
cuttlefish,61,3334735,0
cuttlefish,61,856296,0
cuttlefish,442,116252,0
cuttlefish,56,3459887,0
cuttlefish,61,4974010,0
cuttlefish,76,3889973,0
cuttlefish,61,7657908,0
cuttlefish,739,2556515,0
cuttlefish,61,7849323,0
cuttlefish,280,8259295,0
cuttlefish,177,3902560,0
cuttlefish,45,6809175,0
cuttlefish,36,7263462,0
cuttlefish,55,5612970,0
cuttlefish,36,2212701,0
cuttlefish,256,6644328,0
cuttlefish,61,5496344,0
cuttlefish,188,6090114,0
cuttlefish,61,5922252,0
cuttlefish,534,4093914,0
cuttlefish,61,31470,0
cuttlefish,107,4535884,0
cuttlefish,61,1538956,0
cuttlefish,84,2787173,0
cuttlefish,61,3211253,0
cuttlefish,522,5653116,0
cuttlefish,61,1267609,0
cuttlefish,773,2725595,0
cuttlefish,61,4957330,0
cuttlefish,404,5393074,0
cuttlefish,61,6802816,0
cuttlefish,453,6543343,0
cuttlefish,61,1108151,0
cuttlefish,440,4756690,0
cuttlefish,61,5966884,0
cuttlefish,142,7945243,0
cuttlefish,71,2926159,0
cuttlefish,106,2211748,0
cuttlefish,61,7871182,0
cuttlefish,323,3303391,0
cuttlefish,46,7302032,0
cuttlefish,234,2633691,0
cuttlefish,61,7750356,0
cuttlefish,191,6849416,0
cuttlefish,61,3195268,0
cuttlefish,188,5826848,0
cuttlefish,61,3249975,0
cuttlefish,273,4266505,0
cuttlefish,61,6478051,0
cuttlefish,50,1371958,0
cuttlefish,61,2707716,0
cuttlefish,106,5325234,0
cuttlefish,61,6618921,0
cuttlefish,104,4577543,0
cuttlefish,61,3534213,0
cuttlefish,86,79026,0
cuttlefish,61,6610650,0
cuttlefish,170,5122297,0
cuttlefish,61,1348429,0
cuttlefish,496,7983172,0
cuttlefish,61,1871819,0
cuttlefish,222,1732925,0
cuttlefish,61,8111166,0
cuttlefish,282,477549,0
cuttlefish,61,5848443,0
cuttlefish,129,3130912,0
cuttlefish,61,3638643,0
cuttlefish,131,7572114,0
cuttlefish,61,6834984,0
cuttlefish,593,4771650,0
cuttlefish,58,4742428,0
cuttlefish,80,7455465,0
cuttlefish,61,1764383,0
cuttlefish,211,3524341,0
cuttlefish,61,6201467,0
cuttlefish,559,7787386,0
cuttlefish,32,7361289,0
cuttlefish,128,4351846,0
cuttlefish,61,6457792,0
cuttlefish,253,921588,0
cuttlefish,58,5545948,0
cuttlefish,33,6321231,0
cuttlefish,58,5841838,0
cuttlefish,62,7185561,0
cuttlefish,57,4080047,0
cuttlefish,130,6299445,0
cuttlefish,61,1867146,0
cuttlefish,47,4125516,0
cuttlefish,53,251979,0
cuttlefish,101,3078967,0
cuttlefish,55,3751624,0
cuttlefish,181,2993693,0
cuttlefish,58,6778846,0
cuttlefish,239,6963624,0
cuttlefish,61,496999,0
cuttlefish,69,482208,0
cuttlefish,61,5744306,0
cuttlefish,270,3996305,0
cuttlefish,61,4378331,0
cuttlefish,271,4188547,0
cuttlefish,61,960823,0
cuttlefish,867,5364530,0
cuttlefish,61,3105673,0
cuttlefish,530,7879043,0
cuttlefish,111,6930901,0
cuttlefish,61,6016838,0
cuttlefish,226,814138,0
cuttlefish,61,2579498,0
cuttlefish,339,1971271,0
cuttlefish,75,4750274,0
cuttlefish,104,4869837,0
cuttlefish,41,4155061,0
cuttlefish,50,98865,0
cuttlefish,41,8149822,0
cuttlefish,40,8159951,0
cuttlefish,61,7011808,0
cuttlefish,49,6750229,0
cuttlefish,61,4333905,0
cuttlefish,362,7484780,0
cuttlefish,100,4895758,0
cuttlefish,487,3095585,0
cuttlefish,160,348631,0
cuttlefish,67,7267595,0
cuttlefish,54,4502456,0
cuttlefish,117,2721395,0
cuttlefish,432,3039974,0
cuttlefish,61,7653013,0
cuttlefish,426,1314767,0
cuttlefish,216,4744201,0
cuttlefish,52,2409638,0
cuttlefish,39,1407654,0
cuttlefish,52,4121045,0
cuttlefish,471,465672,0
cuttlefish,61,5564013,0
cuttlefish,95,4510562,0
cuttlefish,64,6816139,0
cuttlefish,94,2049530,0
cuttlefish,35,1661587,0
